legacy_id,directory,custom_filename,file_extension,path,
5954,Brixen_2011_08_11,DSC_0729,.jpg,2,NULL
5955,Brixen_2011_08_22,DSC_0729,.jpg,2,NULL
5956,Brixen_2011_06_17,DSC_0731,.jpg,2,NULL
5957,Brixen_2011_07_08,DSC_0731,.jpg,2,NULL
5958,Brixen_2011_08_04,DSC_0731,.jpg,2,NULL
5959,Brixen_2011_08_11,DSC_0731,.jpg,2,NULL
5960,Brixen_2011_08_22,DSC_0731,.jpg,2,NULL
5961,Brixen_2011_06_17,DSC_0730,.jpg,2,NULL
5962,Brixen_2011_07_08,DSC_0730,.jpg,2,NULL
5963,Brixen_2011_08_04,DSC_0730,.jpg,2,NULL
5964,Brixen_2011_08_11,DSC_0730,.jpg,2,NULL
5965,Brixen_2011_08_22,DSC_0730,.jpg,2,NULL
5966,Brixen_2011_06_17,DSC_0898,.jpg,2,NULL
5967,Brixen_2011_07_08,DSC_0898,.jpg,2,NULL
5968,Brixen_2011_08_04,DSC_0898,.jpg,2,NULL
5969,Brixen_2011_08_11,DSC_0898,.jpg,2,NULL
5970,Brixen_2011_08_22,DSC_0898,.jpg,2,NULL
5971,Brixen_2011_06_17,DSC_0899,.jpg,2,NULL
5972,Brixen_2011_07_08,DSC_0899,.jpg,2,NULL
5973,Brixen_2011_08_04,DSC_0899,.jpg,2,NULL
5974,Brixen_2011_08_11,DSC_0899,.jpg,2,NULL
5975,Brixen_2011_08_22,DSC_0899,.jpg,2,NULL
5976,Brixen_2011_06_17,DSC_0901,.jpg,2,NULL
5977,Brixen_2011_07_08,DSC_0901,.jpg,2,NULL
5978,Brixen_2011_08_04,DSC_0901,.jpg,2,NULL
5979,Brixen_2011_08_11,DSC_0901,.jpg,2,NULL
5980,Brixen_2011_08_22,DSC_0901,.jpg,2,NULL
5981,Brixen_2011_06_17,DSC_0902,.jpg,2,NULL
5982,Brixen_2011_07_08,DSC_0902,.jpg,2,NULL
5983,Brixen_2011_08_04,DSC_0902,.jpg,2,NULL
5984,Brixen_2011_08_11,DSC_0902,.jpg,2,NULL
5985,Brixen_2011_08_22,DSC_0902,.jpg,2,NULL
5986,Brixen_2011_06_17,DSC_0892,.jpg,2,NULL
5987,Brixen_2011_07_08,DSC_0892,.jpg,2,NULL
5988,Brixen_2011_08_04,DSC_0892,.jpg,2,NULL
5989,Brixen_2011_08_11,DSC_0892,.jpg,2,NULL
5990,Brixen_2011_08_22,DSC_0892,.jpg,2,NULL
5991,Brixen_2011_06_17,DSC_0893,.jpg,2,NULL
5992,Brixen_2011_07_08,DSC_0893,.jpg,2,NULL
5993,Brixen_2011_08_04,DSC_0893,.jpg,2,NULL
5994,Brixen_2011_08_11,DSC_0893,.jpg,2,NULL
5995,Brixen_2011_08_22,DSC_0893,.jpg,2,NULL
5996,Brixen_2011_06_17,DSC_0894,.jpg,2,NULL
5997,Brixen_2011_07_08,DSC_0894,.jpg,2,NULL
5998,Brixen_2011_08_04,DSC_0894,.jpg,2,NULL
5999,Brixen_2011_08_11,DSC_0894,.jpg,2,NULL
6000,Brixen_2011_08_22,DSC_0894,.jpg,2,NULL
6001,Brixen_2011_06_17,DSC_0896,.jpg,2,NULL
6002,Brixen_2011_07_08,DSC_0896,.jpg,2,NULL
6003,Brixen_2011_08_04,DSC_0896,.jpg,2,NULL
6004,Brixen_2011_08_11,DSC_0896,.jpg,2,NULL
6005,Brixen_2011_08_22,DSC_0896,.jpg,2,NULL
6006,Brixen_2011_06_17,DSC_0897,.jpg,2,NULL
6007,Brixen_2011_07_08,DSC_0897,.jpg,2,NULL
6008,Brixen_2011_08_04,DSC_0897,.jpg,2,NULL
6009,Brixen_2011_08_11,DSC_0897,.jpg,2,NULL
6010,Brixen_2011_08_22,DSC_0897,.jpg,2,NULL
6011,Brixen_2011_06_17,DSC_0910,.jpg,2,NULL
6012,Brixen_2011_07_08,DSC_0910,.jpg,2,NULL
6013,Brixen_2011_08_04,DSC_0910,.jpg,2,NULL
6014,Brixen_2011_08_11,DSC_0910,.jpg,2,NULL
6015,Brixen_2011_08_22,DSC_0910,.jpg,2,NULL
6016,Brixen_2011_06_17,DSC_0909,.jpg,2,NULL
6017,Brixen_2011_07_08,DSC_0909,.jpg,2,NULL
6018,Brixen_2011_08_04,DSC_0909,.jpg,2,NULL
6019,Brixen_2011_08_11,DSC_0909,.jpg,2,NULL
6020,Brixen_2011_08_22,DSC_0909,.jpg,2,NULL
6021,Brixen_2011_06_17,DSC_0911,.jpg,2,NULL
6022,Brixen_2011_07_08,DSC_0911,.jpg,2,NULL
6023,Brixen_2011_08_04,DSC_0911,.jpg,2,NULL
6024,Brixen_2011_08_11,DSC_0911,.jpg,2,NULL
6025,Brixen_2011_08_22,DSC_0911,.jpg,2,NULL
6026,Brixen_2011_06_17,DSC_0527,.jpg,2,NULL
6027,Brixen_2011_07_08,DSC_0527,.jpg,2,NULL
6028,Brixen_2011_08_04,DSC_0527,.jpg,2,NULL
6029,Brixen_2011_08_11,DSC_0527,.jpg,2,NULL
6030,Brixen_2011_08_22,DSC_0527,.jpg,2,NULL
6031,Brixen_2011_06_17,DSC_0526,.jpg,2,NULL
6032,Brixen_2011_07_08,DSC_0526,.jpg,2,NULL
6033,Brixen_2011_08_04,DSC_0526,.jpg,2,NULL
6034,Brixen_2011_08_11,DSC_0526,.jpg,2,NULL
6035,Brixen_2011_08_22,DSC_0526,.jpg,2,NULL
6036,Brixen_2011_06_17,DSC_0525,.jpg,2,NULL
6037,Brixen_2011_07_08,DSC_0525,.jpg,2,NULL
6038,Brixen_2011_08_04,DSC_0525,.jpg,2,NULL
6039,Brixen_2011_08_11,DSC_0525,.jpg,2,NULL
6040,Brixen_2011_08_22,DSC_0525,.jpg,2,NULL
6041,Brixen_2011_06_17,DSC_0523,.jpg,2,NULL
6042,Brixen_2011_07_08,DSC_0523,.jpg,2,NULL
6043,Brixen_2011_08_04,DSC_0523,.jpg,2,NULL
6044,Brixen_2011_08_11,DSC_0523,.jpg,2,NULL
6045,Brixen_2011_08_22,DSC_0523,.jpg,2,NULL
6046,Brixen_2011_06_17,DSC_0522,.jpg,2,NULL
6047,Brixen_2011_07_08,DSC_0522,.jpg,2,NULL
6048,Brixen_2011_08_04,DSC_0522,.jpg,2,NULL
6049,Brixen_2011_08_11,DSC_0522,.jpg,2,NULL
6050,Brixen_2011_08_22,DSC_0522,.jpg,2,NULL
6051,Brixen_2011_06_17,DSC_0521,.jpg,2,NULL
6052,Brixen_2011_07_08,DSC_0521,.jpg,2,NULL
6053,Brixen_2011_08_04,DSC_0521,.jpg,2,NULL
6054,Brixen_2011_08_11,DSC_0521,.jpg,2,NULL
6055,Brixen_2011_08_22,DSC_0521,.jpg,2,NULL
6056,Brixen_2011_06_17,DSC_0528,.jpg,2,NULL
6057,Brixen_2011_07_08,DSC_0528,.jpg,2,NULL
6058,Brixen_2011_08_04,DSC_0528,.jpg,2,NULL
6059,Brixen_2011_08_11,DSC_0528,.jpg,2,NULL
6060,Brixen_2011_08_22,DSC_0528,.jpg,2,NULL
6061,Brixen_2011_06_17,DSC_0537,.jpg,2,NULL
6062,Brixen_2011_07_08,DSC_0537,.jpg,2,NULL
6063,Brixen_2011_08_04,DSC_0537,.jpg,2,NULL
6064,Brixen_2011_08_11,DSC_0537,.jpg,2,NULL
6065,Brixen_2011_08_22,DSC_0537,.jpg,2,NULL
6066,Brixen_2011_06_17,DSC_0536,.jpg,2,NULL
6067,Brixen_2011_07_08,DSC_0536,.jpg,2,NULL
6068,Brixen_2011_08_04,DSC_0536,.jpg,2,NULL
6069,Brixen_2011_08_11,DSC_0536,.jpg,2,NULL
6070,Brixen_2011_08_22,DSC_0536,.jpg,2,NULL
6071,Brixen_2011_06_17,DSC_0531,.jpg,2,NULL
6072,Brixen_2011_07_08,DSC_0531,.jpg,2,NULL
6073,Brixen_2011_08_04,DSC_0531,.jpg,2,NULL
6074,Brixen_2011_08_11,DSC_0531,.jpg,2,NULL
6075,Brixen_2011_08_22,DSC_0531,.jpg,2,NULL
6076,Brixen_2011_06_17,DSC_0532,.jpg,2,NULL
6077,Brixen_2011_07_08,DSC_0532,.jpg,2,NULL
6078,Brixen_2011_08_04,DSC_0532,.jpg,2,NULL
6079,Brixen_2011_08_11,DSC_0532,.jpg,2,NULL
6080,Brixen_2011_08_22,DSC_0532,.jpg,2,NULL
6081,Brixen_2011_06_17,DSC_0533,.jpg,2,NULL
6082,Brixen_2011_07_08,DSC_0533,.jpg,2,NULL
6083,Brixen_2011_08_04,DSC_0533,.jpg,2,NULL
6084,Brixen_2011_08_11,DSC_0533,.jpg,2,NULL
6085,Brixen_2011_08_22,DSC_0533,.jpg,2,NULL
6086,Brixen_2011_06_17,DSC_0534,.jpg,2,NULL
6087,Brixen_2011_07_08,DSC_0534,.jpg,2,NULL
6088,Brixen_2011_08_04,DSC_0534,.jpg,2,NULL
6089,Brixen_2011_08_11,DSC_0534,.jpg,2,NULL
6090,Brixen_2011_08_22,DSC_0534,.jpg,2,NULL
6091,Brixen_2011_06_17,DSC_0535,.jpg,2,NULL
6092,Brixen_2011_07_08,DSC_0535,.jpg,2,NULL
6093,Brixen_2011_08_04,DSC_0535,.jpg,2,NULL
6094,Brixen_2011_08_11,DSC_0535,.jpg,2,NULL
6095,Brixen_2011_08_22,DSC_0535,.jpg,2,NULL
6096,Brixen_2011_06_17,DSC_0538,.jpg,2,NULL
6097,Brixen_2011_07_08,DSC_0538,.jpg,2,NULL
6098,Brixen_2011_08_04,DSC_0538,.jpg,2,NULL
6099,Brixen_2011_08_11,DSC_0538,.jpg,2,NULL
6100,Brixen_2011_08_22,DSC_0538,.jpg,2,NULL
6101,Brixen_2011_06_17,DSC_0539,.jpg,2,NULL
6102,Brixen_2011_07_08,DSC_0539,.jpg,2,NULL
6103,Brixen_2011_08_04,DSC_0539,.jpg,2,NULL
6104,Brixen_2011_08_11,DSC_0539,.jpg,2,NULL
6105,Brixen_2011_08_22,DSC_0539,.jpg,2,NULL
6106,Brixen_2011_06_17,DSC_0540,.jpg,2,NULL
6107,Brixen_2011_07_08,DSC_0540,.jpg,2,NULL
6108,Brixen_2011_08_04,DSC_0540,.jpg,2,NULL
6109,Brixen_2011_08_11,DSC_0540,.jpg,2,NULL
6110,Brixen_2011_08_22,DSC_0540,.jpg,2,NULL
6111,Brixen_2011_06_17,DSC_0541,.jpg,2,NULL
6112,Brixen_2011_07_08,DSC_0541,.jpg,2,NULL
6113,Brixen_2011_08_04,DSC_0541,.jpg,2,NULL
6114,Brixen_2011_08_11,DSC_0541,.jpg,2,NULL
6115,Brixen_2011_08_22,DSC_0541,.jpg,2,NULL
6116,Brixen_2011_06_17,DSC_0542,.jpg,2,NULL
6117,Brixen_2011_07_08,DSC_0542,.jpg,2,NULL
6118,Brixen_2011_08_04,DSC_0542,.jpg,2,NULL
6119,Brixen_2011_08_11,DSC_0542,.jpg,2,NULL
6120,Brixen_2011_08_22,DSC_0542,.jpg,2,NULL
6121,Brixen_2011_06_17,DSC_0543,.jpg,2,NULL
6122,Brixen_2011_07_08,DSC_0543,.jpg,2,NULL
6123,Brixen_2011_08_04,DSC_0543,.jpg,2,NULL
6124,Brixen_2011_08_11,DSC_0543,.jpg,2,NULL
6125,Brixen_2011_08_22,DSC_0543,.jpg,2,NULL
6126,Brixen_2011_06_17,DSC_0544,.jpg,2,NULL
6127,Brixen_2011_07_08,DSC_0544,.jpg,2,NULL
6128,Brixen_2011_08_04,DSC_0544,.jpg,2,NULL
6129,Brixen_2011_08_11,DSC_0544,.jpg,2,NULL
6130,Brixen_2011_08_22,DSC_0544,.jpg,2,NULL
6131,Brixen_2011_06_17,DSC_0545,.jpg,2,NULL
6132,Brixen_2011_07_08,DSC_0545,.jpg,2,NULL
6133,Brixen_2011_08_04,DSC_0545,.jpg,2,NULL
6134,Brixen_2011_08_11,DSC_0545,.jpg,2,NULL
6135,Brixen_2011_08_22,DSC_0545,.jpg,2,NULL
6136,Brixen_2011_06_17,DSC_0582,.jpg,2,NULL
6137,Brixen_2011_07_08,DSC_0582,.jpg,2,NULL
6138,Brixen_2011_08_04,DSC_0582,.jpg,2,NULL
6139,Brixen_2011_08_11,DSC_0582,.jpg,2,NULL
6140,Brixen_2011_08_22,DSC_0582,.jpg,2,NULL
6141,Brixen_2011_06_17,DSC_0583,.jpg,2,NULL
6142,Brixen_2011_07_08,DSC_0583,.jpg,2,NULL
6143,Brixen_2011_08_04,DSC_0583,.jpg,2,NULL
6144,Brixen_2011_08_11,DSC_0583,.jpg,2,NULL
6145,Brixen_2011_08_22,DSC_0583,.jpg,2,NULL
6146,Brixen_2011_06_17,DSC_0584,.jpg,2,NULL
6147,Brixen_2011_07_08,DSC_0584,.jpg,2,NULL
6148,Brixen_2011_08_04,DSC_0584,.jpg,2,NULL
6149,Brixen_2011_08_11,DSC_0584,.jpg,2,NULL
6150,Brixen_2011_08_22,DSC_0584,.jpg,2,NULL
6151,Brixen_2011_06_17,DSC_0585,.jpg,2,NULL
6152,Brixen_2011_07_08,DSC_0585,.jpg,2,NULL
6153,Brixen_2011_08_04,DSC_0585,.jpg,2,NULL
6154,Brixen_2011_08_11,DSC_0585,.jpg,2,NULL
6155,Brixen_2011_08_22,DSC_0585,.jpg,2,NULL
6156,Brixen_2011_06_17,DSC_0586,.jpg,2,NULL
6157,Brixen_2011_07_08,DSC_0586,.jpg,2,NULL
6158,Brixen_2011_08_04,DSC_0586,.jpg,2,NULL
6159,Brixen_2011_08_11,DSC_0586,.jpg,2,NULL
6160,Brixen_2011_08_22,DSC_0586,.jpg,2,NULL
6161,Brixen_2011_06_17,DSC_0587,.jpg,2,NULL
6162,Brixen_2011_07_08,DSC_0587,.jpg,2,NULL
6163,Brixen_2011_08_04,DSC_0587,.jpg,2,NULL
6164,Brixen_2011_08_11,DSC_0587,.jpg,2,NULL
6165,Brixen_2011_08_22,DSC_0587,.jpg,2,NULL
6166,Brixen_2011_06_17,DSC_0588,.jpg,2,NULL
6167,Brixen_2011_07_08,DSC_0588,.jpg,2,NULL
6168,Brixen_2011_08_04,DSC_0588,.jpg,2,NULL
6169,Brixen_2011_08_11,DSC_0588,.jpg,2,NULL
6170,Brixen_2011_08_22,DSC_0588,.jpg,2,NULL
6171,Brixen_2011_06_17,DSC_0589,.jpg,2,NULL
6172,Brixen_2011_07_08,DSC_0589,.jpg,2,NULL
6173,Brixen_2011_08_04,DSC_0589,.jpg,2,NULL
6174,Brixen_2011_08_11,DSC_0589,.jpg,2,NULL
6175,Brixen_2011_08_22,DSC_0589,.jpg,2,NULL
6176,Brixen_2011_06_17,DSC_0590,.jpg,2,NULL
6177,Brixen_2011_07_08,DSC_0590,.jpg,2,NULL
6178,Brixen_2011_08_04,DSC_0590,.jpg,2,NULL
6179,Brixen_2011_08_11,DSC_0590,.jpg,2,NULL
6180,Brixen_2011_08_22,DSC_0590,.jpg,2,NULL
6181,Brixen_2011_06_17,DSC_0591,.jpg,2,NULL
6182,Brixen_2011_07_08,DSC_0591,.jpg,2,NULL
6183,Brixen_2011_08_04,DSC_0591,.jpg,2,NULL
6184,Brixen_2011_08_11,DSC_0591,.jpg,2,NULL
6185,Brixen_2011_08_22,DSC_0591,.jpg,2,NULL
6186,Brixen_2011_06_17,DSC_0592,.jpg,2,NULL
6187,Brixen_2011_07_08,DSC_0592,.jpg,2,NULL
6188,Brixen_2011_08_04,DSC_0592,.jpg,2,NULL
6189,Brixen_2011_08_11,DSC_0592,.jpg,2,NULL
6190,Brixen_2011_08_22,DSC_0592,.jpg,2,NULL
6191,Brixen_2011_06_17,DSC_0593,.jpg,2,NULL
6192,Brixen_2011_07_08,DSC_0593,.jpg,2,NULL
6193,Brixen_2011_08_04,DSC_0593,.jpg,2,NULL
6194,Brixen_2011_08_11,DSC_0593,.jpg,2,NULL
6195,Brixen_2011_08_22,DSC_0593,.jpg,2,NULL
6196,Brixen_2011_06_17,DSC_0594,.jpg,2,NULL
6197,Brixen_2011_07_08,DSC_0594,.jpg,2,NULL
6198,Brixen_2011_08_04,DSC_0594,.jpg,2,NULL
6199,Brixen_2011_08_11,DSC_0594,.jpg,2,NULL
6200,Brixen_2011_08_22,DSC_0594,.jpg,2,NULL
6201,Brixen_2011_06_17,DSC_0595,.jpg,2,NULL
6202,Brixen_2011_07_08,DSC_0595,.jpg,2,NULL
6203,Brixen_2011_08_04,DSC_0595,.jpg,2,NULL
6204,Brixen_2011_08_11,DSC_0595,.jpg,2,NULL
6205,Brixen_2011_08_22,DSC_0595,.jpg,2,NULL
6206,Brixen_2011_06_17,DSC_0596,.jpg,2,NULL
6207,Brixen_2011_07_08,DSC_0596,.jpg,2,NULL
6208,Brixen_2011_08_04,DSC_0596,.jpg,2,NULL
6209,Brixen_2011_08_11,DSC_0596,.jpg,2,NULL
6210,Brixen_2011_08_22,DSC_0596,.jpg,2,NULL
6211,Brixen_2011_06_17,DSC_0597,.jpg,2,NULL
6212,Brixen_2011_07_08,DSC_0597,.jpg,2,NULL
6213,Brixen_2011_08_04,DSC_0597,.jpg,2,NULL
6214,Brixen_2011_08_11,DSC_0597,.jpg,2,NULL
6215,Brixen_2011_08_22,DSC_0597,.jpg,2,NULL
6216,Brixen_2011_06_17,DSC_0598,.jpg,2,NULL
6217,Brixen_2011_07_08,DSC_0598,.jpg,2,NULL
6218,Brixen_2011_08_04,DSC_0598,.jpg,2,NULL
6219,Brixen_2011_08_11,DSC_0598,.jpg,2,NULL
6220,Brixen_2011_08_22,DSC_0598,.jpg,2,NULL
6221,Brixen_2011_06_17,DSC_0626,.jpg,2,NULL
6222,Brixen_2011_07_08,DSC_0626,.jpg,2,NULL
6223,Brixen_2011_08_04,DSC_0626,.jpg,2,NULL
6224,Brixen_2011_08_11,DSC_0626,.jpg,2,NULL
6225,Brixen_2011_08_22,DSC_0626,.jpg,2,NULL
6226,Brixen_2011_06_17,DSC_0627,.jpg,2,NULL
6227,Brixen_2011_07_08,DSC_0627,.jpg,2,NULL
6228,Brixen_2011_08_04,DSC_0627,.jpg,2,NULL
6229,Brixen_2011_08_11,DSC_0627,.jpg,2,NULL
6230,Brixen_2011_08_22,DSC_0627,.jpg,2,NULL
6231,Brixen_2011_06_17,DSC_0636,.jpg,2,NULL
6232,Brixen_2011_07_08,DSC_0636,.jpg,2,NULL
6233,Brixen_2011_08_04,DSC_0636,.jpg,2,NULL
6234,Brixen_2011_08_11,DSC_0636,.jpg,2,NULL
6235,Brixen_2011_08_22,DSC_0636,.jpg,2,NULL
6236,Brixen_2011_06_17,DSC_0630,.jpg,2,NULL
6237,Brixen_2011_07_08,DSC_0630,.jpg,2,NULL
6238,Brixen_2011_08_04,DSC_0630,.jpg,2,NULL
6239,Brixen_2011_08_11,DSC_0630,.jpg,2,NULL
6240,Brixen_2011_08_22,DSC_0630,.jpg,2,NULL
6241,Brixen_2011_06_17,DSC_0631,.jpg,2,NULL
6242,Brixen_2011_07_08,DSC_0631,.jpg,2,NULL
6243,Brixen_2011_08_04,DSC_0631,.jpg,2,NULL
6244,Brixen_2011_08_11,DSC_0631,.jpg,2,NULL
6245,Brixen_2011_08_22,DSC_0631,.jpg,2,NULL
6246,Brixen_2011_06_17,DSC_0632,.jpg,2,NULL
6247,Brixen_2011_07_08,DSC_0632,.jpg,2,NULL
